timestamp,open,high,low,close,volume,ema5,ema10,ema20,ema60,ema120,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,bb_percent_b,atr14,prev20_high,prev20_low,prev60_high,prev60_low,return_1,return_5,return_20,return_60
2026-07-27 09:00:00+09:00,6806.27,6806.27,6683.37,6695.01,32097.0,,,,,,,,,,,,,,,,,,,,,,,
2026-07-27 09:10:00+09:00,6693.84,6741.3,6677.34,6685.03,16006.0,,,,,,,,,,,,,,,,,,,,-0.0014906624485998554,,,
2026-07-27 09:20:00+09:00,6684.12,6783.63,6684.12,6774.68,11645.0,,,,,,,,,,,,,,,,,,,,0.013410560610797706,,,
2026-07-27 09:30:00+09:00,6772.39,6782.24,6727.07,6731.96,8312.0,,,,,,,,,,,,,,,,,,,,-0.006305832895428298,,,
2026-07-27 09:40:00+09:00,6733.35,6750.96,6710.15,6744.16,9084.0,6730.421728395063,,,,,,,,,,,,,,,,,,,0.0018122508155129502,,,
2026-07-27 09:50:00+09:00,6747.05,6796.88,6726.41,6726.41,7688.0,6729.084485596709,,,,,,,,,,,,,,,,,,,-0.002631906716329402,0.004690060209021185,,
2026-07-27 10:00:00+09:00,6725.97,6744.1,6691.13,6708.24,7465.0,6722.13632373114,,,,,,,,,,,,,,,,,,,-0.002701292368440189,0.0034719365507709377,,
2026-07-27 10:10:00+09:00,6706.73,6706.73,6607.15,6607.15,9190.0,6683.807549154094,,,,,,,,,,,,,,,,,,,-0.015069526433162839,-0.024728843281158763,,
2026-07-27 10:20:00+09:00,6605.86,6612.37,6557.39,6567.39,8022.0,6645.001699436063,,,,,,,,,,,,,,,,,,,-0.006017723224082894,-0.024446075140078016,,
2026-07-27 10:30:00+09:00,6562.0,6655.17,6562.0,6654.86,7919.0,6648.287799624042,6670.39017499959,,,,,,,,,,,,,,,,,,0.013318837468156985,-0.013241085620744442,,
2026-07-27 10:40:00+09:00,6658.35,6670.03,6608.28,6641.17,5643.0,6645.915199749362,6665.077415908755,,,,,,,,,,,,,,,,,,-0.0020571432006082357,-0.012672435965098705,,
2026-07-27 10:50:00+09:00,6638.49,6658.45,6598.13,6655.68,5495.0,6649.1701331662425,6663.368794834435,,,,,,,,,,,,,,,,,,0.0021848559817021496,-0.007835140066544954,,
2026-07-27 11:00:00+09:00,6655.21,6662.85,6600.38,6612.13,5133.0,6636.823422110829,6654.052650319083,,,,,,,,,,,,,,,,,,-0.00654328333092935,0.0007537289148877857,,
2026-07-27 11:10:00+09:00,6610.86,6636.47,6601.09,6630.44,3709.0,6634.695614740553,6649.759441170159,,,,,,,,,,,,,86.53429789577581,,,,,0.00276915305657921,0.009600465329453467,,
2026-07-27 11:20:00+09:00,6634.99,6672.35,6608.75,6659.4,4155.0,6642.930409827035,6651.512270048312,,,,41.677722569081304,,,,,,,,,84.89613376036328,,,,,0.004367734268012402,0.0006822081907056354,,
2026-07-27 11:30:00+09:00,6655.26,6655.26,6611.65,6647.85,5845.0,6644.570273218023,6650.8464027668,,,,40.37462783990077,,,,,,,,,82.24283849176591,,,,,-0.001734390485629178,0.0010058468613212135,,
2026-07-27 11:40:00+09:00,6652.44,6665.37,6611.95,6613.93,5072.0,6634.356848812016,6644.134329536472,,,,36.741448579705356,,,,,,,,,80.18406431378264,,,,,-0.005102401528313649,-0.006272837636424833,,
2026-07-27 11:50:00+09:00,6619.4,6625.53,6607.46,6616.7,4278.0,6628.471232541345,6639.14626962075,,,,37.238135518723645,,,,,,,,,75.74734543422672,,,,,0.0004188130203977014,0.0006911539851757187,,
2026-07-27 12:00:00+09:00,6617.99,6643.43,6609.47,6612.74,6632.0,6623.227488360897,6634.345129689704,,,,36.79336792071796,,,,,,,,,72.76253504606767,,,,,-0.0005984856499463564,-0.002669506096126373,,
2026-07-27 12:10:00+09:00,6613.12,6684.59,6609.96,6684.59,5977.0,6643.681658907265,6643.480560655212,6655.076939843129,,,48.75327038732827,,,,6663.476,6769.002104713478,6557.9498952865215,0.031672990107108716,0.6000415966140733,72.89592539991999,,,,,0.010865390140849307,0.00378262305913446,,
2026-07-27 12:20:00+09:00,6687.26,6696.37,6659.37,6659.37,3951.0,6648.911105938178,6646.369549626991,6655.485802715212,,,45.4988867205248,,,,6661.694,6766.228921896944,6557.159078103057,0.03138388580950826,0.488884097496664,70.33193072849713,6806.27,6557.39,,,-0.0037728566748297387,0.0017328910850875623,-0.005323367702214088,
2026-07-27 12:30:00+09:00,6660.84,6660.84,6635.19,6638.15,3161.0,6645.324070625452,6644.875086058448,6653.834773885192,,,42.90383458053623,,,,6659.35,6763.789086361381,6554.91091363862,0.031366150258322734,0.3985054315457895,67.14036424789023,6796.88,6557.39,,,-0.0031864876106899587,0.0036619679978469044,-0.007012683563125344,
2026-07-27 12:40:00+09:00,6624.57,6657.15,6613.83,6618.8,3899.0,6636.482713750302,6640.134161320548,6650.498128753269,,,40.62824640361217,,,,6651.556,6742.842339262783,6560.269660737216,0.02744811567783035,0.32058651784849385,65.4389096587552,6796.88,6557.39,,,-0.0029149687789519207,0.00031737875375958957,-0.02300920486281277,
