timestamp,open,high,low,close,volume,ema5,ema10,ema20,ema60,ema120,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,bb_percent_b,atr14,prev20_high,prev20_low,prev60_high,prev60_low,return_1,return_5,return_20,return_60
2026-08-11 09:30:00-04:00,12135.40625,12147.4951171875,12077.673828125,12098.8701171875,0.0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11 09:40:00-04:00,12120.9228515625,12164.6171875,12097.5126953125,12106.1298828125,0.0,,,,,,,,,,,,,,,,,,,,0.0006000366608356344,,,
2026-08-11 09:50:00-04:00,12103.798828125,12119.798828125,12072.8037109375,12116.40625,0.0,,,,,,,,,,,,,,,,,,,,0.0008488565121120839,,,
2026-08-11 10:00:00-04:00,12109.9384765625,12202.9658203125,12107.0927734375,12184.0009765625,0.0,,,,,,,,,,,,,,,,,,,,0.005578776839254562,,,
2026-08-11 10:10:00-04:00,12185.240234375,12203.8623046875,12158.4267578125,12161.4169921875,0.0,12141.952003761577,,,,,,,,,,,,,,,,,,,-0.0018535770325727174,,,
2026-08-11 10:20:00-04:00,12160.3037109375,12197.681640625,12145.7841796875,12187.8056640625,0.0,12157.236557195218,,,,,,,,,,,,,,,,,,,0.0021698681898623118,0.007350731598371185,,
2026-08-11 10:30:00-04:00,12186.52734375,12191.841796875,12148.5341796875,12148.5341796875,0.0,12154.335764692645,,,,,,,,,,,,,,,,,,,-0.0032221948279662627,0.0035027128641005323,,
2026-08-11 10:40:00-04:00,12148.57421875,12160.0234375,12128.4453125,12158.912109375,0.0,12155.861212920097,,,,,,,,,,,,,,,,,,,0.0008542536518398869,0.003508124314913985,,
2026-08-11 10:50:00-04:00,12158.6640625,12177.154296875,12147.6826171875,12149.0126953125,0.0,12153.578373717566,,,,,,,,,,,,,,,,,,,-0.0008141693906041914,-0.0028716577844424274,,
2026-08-11 11:00:00-04:00,12150.6787109375,12176.01171875,12126.2958984375,12126.2958984375,0.0,12144.484215290879,12140.676155592091,,,,,,,,,,,,,,,,,,-0.0018698471591658272,-0.0028879113159726577,,
2026-08-11 11:10:00-04:00,12124.7119140625,12141.005859375,12119.2646484375,12122.7021484375,0.0,12137.223526339752,12137.408154291257,,,,,,,,,,,,,,,,,,-0.0002963600781391573,-0.0053416929527327905,,
2026-08-11 11:20:00-04:00,12121.359375,12135.1220703125,12101.884765625,12111.2421875,0.0,12128.563080059836,12132.650705783755,,,,,,,,,,,,,,,,,,-0.0009453305704600901,-0.003069670104715372,,
2026-08-11 11:30:00-04:00,12110.5390625,12122.548828125,12095.6728515625,12100.751953125,0.0,12119.292704414891,12126.850932573072,,,,,,,,,,,,,,,,,,-0.0008661567667953562,-0.00478333552597654,,
2026-08-11 11:40:00-04:00,12099.7841796875,12119.9677734375,12094.341796875,12099.2177734375,0.0,12112.601060755762,12121.82672182115,,,,,,,,,,,,,51.36125258832139,,,,,-0.0001267838307439373,-0.004098680536749555,,
2026-08-11 11:50:00-04:00,12098.3642578125,12108.0302734375,12088.125,12088.125,0.0,12104.442373837175,12115.699136035484,,,,51.3109521165098,,,,,,,,,49.11439693469129,,,,,-0.0009168174046634281,-0.0031477789060398997,,
2026-08-11 12:00:00-04:00,12087.7734375,12098.552734375,12074.4013671875,12091.26171875,0.0,12100.04882214145,12111.255969256305,,,,52.20515978875532,,,,,,,,,47.33132338132049,,,,,0.0002594876169794702,-0.002593516635361115,,
2026-08-11 12:10:00-04:00,12092.234375,12098.6787109375,12074.6240234375,12078.984375,0.0,12093.027339760967,12105.38840666425,,,,48.454122657281516,,,,,,,,,45.66870653265474,,,,,-0.0010153897943472323,-0.0026634602793504936,,
2026-08-11 12:20:00-04:00,12078.76171875,12089.8232421875,12067.048828125,12075.609375,0.0,12087.221351507313,12099.97403727075,,,,47.44491246390252,,,,,,,,,44.03339992764369,,,,,-0.00027941090866756557,-0.00207776989582098,,
2026-08-11 12:30:00-04:00,12076.392578125,12087.7119140625,12066.23046875,12087.416015625,0.0,12087.286239546542,12097.690760607886,,,,51.26871949878684,,,,,,,,,42.422546026561996,,,,,0.000977726279341562,-0.0009754149428080616,,
2026-08-11 12:40:00-04:00,12089.0703125,12089.0703125,12050.8447265625,12057.4267578125,0.0,12077.333078968528,12090.370032826906,12102.196114774468,,,42.758713096228654,,,,12117.506103515625,12188.926594813129,12046.085612218121,0.011787985198832736,0.07939700069505926,42.12276316305757,,,,,-0.002481031328261829,-0.0025395371232097563,,
