timestamp,open,high,low,close,volume,sma3,sma6,sma12,sma24,sma60,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,bb_percent_b,atr14,prev20_high,prev20_low,prev60_high,prev60_low,return_1,return_5,return_20,return_60
2014-09-30,4592.419921875,4610.56982421875,4464.43994140625,4493.39013671875,39631130000.0,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,4486.64990234375,4641.509765625,4116.60009765625,4630.740234375,50136190000.0,,,,,,,,,,,,,,,,,,,,0.030567142731244834,,,
2014-11-30,4633.7099609375,4810.85986328125,4594.919921875,4791.6298828125,32967990000.0,4638.586751302083,,,,,,,,,,,,,,,,,,,0.03474382934356379,,,
2014-12-31,4777.72998046875,4814.9501953125,4547.31005859375,4736.0498046875,39587090000.0,4719.473307291667,,,,,,,,,,,,,,,,,,,-0.011599409696555374,,,
2015-01-31,4760.240234375,4777.009765625,4563.10986328125,4635.240234375,38719030000.0,4720.973307291667,,,,,,,,,,,,,,,,,,,-0.02128558069907205,,,
2015-02-28,4650.60009765625,4989.25,4580.4599609375,4963.52978515625,35773090000.0,4778.273274739583,4708.430013020833,,,,,,,,,,,,,,,,,,0.07082471116527045,0.10462916286650659,,
2015-03-31,4973.43017578125,5042.14013671875,4825.93017578125,4900.8798828125,41204240000.0,4833.216634114583,4776.344970703125,,,,,,,,,,,,,,,,,,-0.012622046216204552,0.058336169762275514,,
2015-04-30,4894.35986328125,5119.830078125,4844.39013671875,4941.419921875,37409760000.0,4935.276529947917,4828.124918619792,,,,,,,,,,,,,,,,,,0.008271991975292936,0.03126076986868176,,
2015-05-31,4966.31982421875,5111.5400390625,4888.169921875,5070.02978515625,35994540000.0,4970.776529947917,4874.52490234375,,,,,,,,,,,,,,,,,,0.026026904273387386,0.0705186799636679,,
2015-06-30,5094.93994140625,5164.35986328125,4956.22998046875,4986.8701171875,41338820000.0,4999.43994140625,4916.328287760417,,,,,,,,,,,,,,,,,,-0.01640220501509093,0.075860120518632,,
2015-07-31,5029.0498046875,5231.93994140625,4901.509765625,5128.27978515625,40633420000.0,5061.7265625,4998.501546223958,,,,,,,,,,,,,,,,,,0.028356396827215136,0.033192104637448816,,
2015-08-31,5134.33984375,5175.259765625,4292.14013671875,4776.509765625,43408300000.0,4963.886555989583,4967.33154296875,4837.880777994792,,,,,,,,,,,,,,,,,-0.06859415520764767,-0.02537709965585344,,
2015-09-30,4673.60986328125,4960.8701171875,4487.06005859375,4620.16015625,41503920000.0,4841.64990234375,4920.544921875,4848.4449462890625,,,,,,,,,,,,,,,,,-0.03273302412154533,-0.06501365411241944,,
2015-10-31,4624.4599609375,5095.68994140625,4552.33984375,5053.75,42348240000.0,4816.806640625,4939.2666015625,4883.6957600911455,,,,,,,,,,,,298.48569763403407,,,,,0.0938473622312539,-0.003210984125559424,,
2015-11-30,5065.64013671875,5163.47021484375,4908.66015625,5108.669921875,36834860000.0,4927.526692708333,4945.706624348958,4910.1157633463545,,,73.80795587023322,,,,,,,,,295.36600913115666,,,,,0.010867162379421202,0.02442409804653045,,
2015-12-31,5129.64013671875,5176.77001953125,4871.58984375,5007.41015625,40617940000.0,5056.610026041667,4949.129964192708,4932.7291259765625,,,70.35034779260961,,,,,,,,,296.06702103473475,,,,,-0.019821160335963817,-0.02356923451331694,,
2016-01-31,4897.64990234375,4926.72998046875,4313.39013671875,4613.9501953125,44877130000.0,4910.010091145833,4863.408365885417,4930.9549560546875,,,58.81992209492088,,,,,,,,,324.4922352130573,,,,,-0.07857554078057749,-0.034033128432477744,,
2016-02-29,4587.58984375,4636.93017578125,4209.759765625,4557.9501953125,43108650000.0,4726.436848958333,4826.981770833333,4897.156656901042,,,57.378469972427894,,,,,,,,,331.8263905661425,,,,,-0.01213710543665869,-0.013464892738262457,,
2016-03-31,4596.009765625,4899.14013671875,4581.75,4869.85009765625,40738880000.0,4680.58349609375,4868.596761067708,4894.5708414713545,,,62.84053783513175,,,,,,,,,332.4952156261502,,,,,0.0684298618849577,-0.03638880085951024,,
2016-04-30,4842.5498046875,4969.31982421875,4740.83984375,4775.35986328125,38014300000.0,4734.38671875,4822.198404947917,4880.732503255208,,,60.318592740933845,,,,4833.08349609375,5217.495825347326,4448.671166840174,0.15907539340641233,0.4249196391221588,325.06555597205016,,,,,-0.019403109434616095,-0.06524399964979877,,
2016-05-31,4786.5498046875,4951.4501953125,4678.3798828125,4948.0498046875,38803240000.0,4864.419921875,4795.428385416667,4870.5675048828125,,,63.22349167202234,,,,4855.816479492188,5209.752659455505,4501.880299528871,0.1457782358365945,0.630296548384615,321.35161000976086,5231.93994140625,4116.60009765625,,,0.036162707387583426,-0.01185450157071899,0.10118410690703139,
2016-06-30,4928.97021484375,4980.14013671875,4574.25,4842.669921875,44213900000.0,4855.35986328125,4767.9716796875,4858.5508219401045,,,60.321530063404275,,,,4866.4129638671875,5205.122840804387,4527.703086929988,0.13920309659377422,0.46495076818118636,327.3900762032601,5231.93994140625,4116.60009765625,,,-0.021297255883048982,0.049571347084514716,0.04576583370554865,
