timestamp,open,high,low,close,volume,sma5,sma10,sma20,sma60,sma120,sma240,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,bb_percent_b,atr14,prev20_high,prev20_low,prev60_high,prev60_low,return_1,return_5,return_20,return_60
2019-05-16,2094.88,2095.58,2062.44,2067.69,745164.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-17,2081.57,2082.83,2053.79,2055.8,537380.0,,,,,,,,,,,,,,,,,,,,,-0.005750378441642501,,,
2019-05-20,2066.53,2077.1,2051.69,2055.71,640195.0,,,,,,,,,,,,,,,,,,,,,-4.377857768267379e-05,,,
2019-05-21,2056.95,2076.47,2053.69,2061.25,526858.0,,,,,,,,,,,,,,,,,,,,,0.0026949326510061766,,,
2019-05-22,2068.65,2070.8,2048.01,2064.86,509974.0,2061.0620000000004,,,,,,,,,,,,,,,,,,,,0.0017513644633111447,,,
2019-05-23,2063.25,2065.86,2046.82,2059.59,509268.0,2059.442,,,,,,,,,,,,,,,,,,,,-0.00255223114400005,-0.003917415086400755,,
2019-05-24,2047.3,2057.38,2035.98,2045.31,480647.0,2057.344,,,,,,,,,,,,,,,,,,,,-0.006933418787234413,-0.005102636443233943,,
2019-05-27,2044.25,2055.13,2035.87,2044.21,351616.0,2055.044,,,,,,,,,,,,,,,,,,,,-0.0005378157834263764,-0.00559417427555442,,
2019-05-28,2044.77,2058.42,2038.52,2048.83,494478.0,2052.56,,,,,,,,,,,,,,,,,,,,0.00226004177652972,-0.006025469981807197,,
2019-05-29,2046.71,2046.71,2016.25,2023.32,380893.0,2044.2519999999997,2052.657,,,,,,,,,,,,,,,,,,,-0.012451008624434379,-0.020117586664471276,,
2019-05-30,2024.33,2040.66,2023.91,2038.8,461850.0,2040.0939999999998,2049.768,,,,,,,,,,,,,,,,,,,0.007650791767985332,-0.01009424205788545,,
2019-05-31,2029.03,2048.9,2022.97,2041.74,439181.0,2039.3799999999999,2048.362,,,,,,,,,,,,,,,,,,,0.0014420247204238734,-0.0017454566789386616,,
2019-06-03,2031.03,2070.58,2029.17,2067.85,387145.0,2044.1079999999997,2049.576,,,,,,,,,,,,,,,,,,,0.012788112100463378,0.011564369609775804,,
2019-06-04,2066.78,2072.19,2060.98,2066.97,435991.0,2047.7359999999996,2050.148,,,,,,,,,,,,,,27.397534918108274,,,,,-0.00042556278260030833,0.008853833651401022,,
2019-06-05,2084.16,2086.49,2065.71,2069.11,380156.0,2056.894,2050.573,,,,,32.86821237692864,,,,,,,,,26.924853852529097,,,,,0.0010353319109617232,0.022631121127651754,,
2019-06-07,2070.78,2081.16,2057.97,2072.33,368392.0,2063.6,2051.8469999999998,,,,,34.50350151217462,,,,,,,,,26.65807857734845,,,,,0.0015562246569780225,0.016445948597213933,,
2019-06-10,2087.37,2099.65,2075.51,2099.49,457640.0,2075.15,2057.2650000000003,,,,,46.370226538713574,,,,,,,,,26.70535867896643,,,,,0.013106020759241943,0.028284698345528714,,
