timestamp,open,high,low,close,volume,sma5,sma10,sma20,sma60,sma120,sma240,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,bb_percent_b,atr14,prev20_high,prev20_low,prev60_high,prev60_low,return_1,return_5,return_20,return_60
2014-09-02,645.97998046875,646.4099731445312,639.530029296875,642.530029296875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,644.4600219726562,646.6699829101562,641.8300170898438,644.0800170898438,0.0,,,,,,,,,,,,,,,,,,,,,0.002412319615108016,,,
2014-09-04,645.010009765625,650.5499877929688,644.02001953125,645.719970703125,0.0,,,,,,,,,,,,,,,,,,,,,0.0025461954567245204,,,
2014-09-05,646.4199829101562,651.280029296875,645.2999877929688,651.239990234375,0.0,,,,,,,,,,,,,,,,,,,,,0.008548627550173604,,,
2014-09-08,650.5800170898438,656.030029296875,650.010009765625,652.5,0.0,647.2140014648437,,,,,,,,,,,,,,,,,,,,0.0019347856159317445,,,
2014-09-09,650.9199829101562,653.1300048828125,645.5399780273438,646.489990234375,0.0,648.0059936523437,,,,,,,,,,,,,,,,,,,,-0.009210742935823801,0.0061630752757710905,,
2014-09-10,646.6199951171875,648.02001953125,642.3900146484375,646.5399780273438,0.0,648.4979858398438,,,,,,,,,,,,,,,,,,,,7.732183595088316e-05,0.003819340566743268,,
2014-09-11,643.4000244140625,648.1400146484375,641.4600219726562,648.1400146484375,0.0,648.9819946289062,,,,,,,,,,,,,,,,,,,,0.0024747682671930615,0.003747822670990608,,
2014-09-12,646.6900024414062,646.8400268554688,638.469970703125,639.8900146484375,0.0,646.7119995117188,,,,,,,,,,,,,,,,,,,,-0.01272873115923101,-0.017428253418302453,,
2014-09-15,640.3699951171875,641.239990234375,631.8900146484375,632.239990234375,0.0,642.6599975585938,644.9369995117188,,,,,,,,,,,,,,,,,,,-0.011955217676377528,-0.031049823395593923,,
2014-09-16,631.489990234375,643.8599853515625,630.989990234375,643.1199951171875,0.0,641.9859985351562,644.99599609375,,,,,,,,,,,,,,,,,,,0.017208662930004115,-0.005212756837837174,,
2014-09-17,643.0900268554688,651.4199829101562,643.0900268554688,647.8300170898438,0.0,642.2440063476563,645.37099609375,,,,,,,,,,,,,,,,,,,0.007323706319841694,0.001995296665855184,,
2014-09-18,650.4000244140625,657.4099731445312,648.989990234375,657.3599853515625,0.0,644.0880004882813,646.5349975585938,,,,,,,,,,,,,,,,,,,0.014710600019012476,0.014225276166795586,,
