timestamp,open,high,low,close,volume,sma3,sma6,sma12,sma24,sma60,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,bb_percent_b,atr14,prev20_high,prev20_low,prev60_high,prev60_low,return_1,return_5,return_20,return_60
2014-09-30,645.97998046875,659.5399780273438,630.989990234375,638.47998046875,0.0,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,637.5800170898438,643.780029296875,545.27001953125,640.8599853515625,0.0,,,,,,,,,,,,,,,,,,,,0.0037276108188468715,,,
2014-11-30,640.8400268554688,687.7100219726562,632.219970703125,685.739990234375,0.0,655.0266520182291,,,,,,,,,,,,,,,,,,,0.0700309052034076,,,
2014-12-31,683.97998046875,704.4400024414062,656.6599731445312,686.8699951171875,0.0,671.1566569010416,,,,,,,,,,,,,,,,,,,0.0016478620160773616,,,
2015-01-31,690.280029296875,694.030029296875,651.5800170898438,653.1400146484375,0.0,675.25,,,,,,,,,,,,,,,,,,,-0.049106789797966455,,,
2015-02-28,661.3200073242188,718.8099975585938,652.4500122070312,714.6500244140625,0.0,684.8866780598959,669.9566650390625,,,,,,,,,,,,,,,,,,0.09417584038046378,0.11929903250747365,,
2015-03-31,720.9199829101562,734.530029296875,660.5800170898438,695.47998046875,0.0,687.7566731770834,679.4566650390625,,,,,,,,,,,,,,,,,,-0.0268243801727005,0.08522921756025092,,
2015-04-30,693.1699829101562,717.1500244140625,679.3300170898438,686.2899780273438,0.0,698.8066609700521,687.028330485026,,,,,,,,,,,,,,,,,,-0.01321389932059902,0.0008020354665050355,,
2015-05-31,692.0700073242188,749.22998046875,682.6900024414062,745.4099731445312,0.0,709.0599772135416,696.9733276367188,,,,,,,,,,,,,,,,,,0.08614433695669099,0.08522715862316299,,
2015-06-30,748.8400268554688,751.2100219726562,677.260009765625,680.5399780273438,0.0,704.0799763997396,695.9183247884115,,,,,,,,,,,,,,,,,,-0.08702592862224767,0.04195113262759542,,
2015-07-31,687.6199951171875,690.8699951171875,630.9000244140625,646.2899780273438,0.0,690.7466430664062,694.7766520182291,,,,,,,,,,,,,,,,,,-0.05032768258417264,-0.0956552774804238,,
2015-08-31,645.8499755859375,653.6900024414062,543.030029296875,611.0399780273438,0.0,645.9566446940104,677.508310953776,673.7324879964193,,,,,,,,,,,,,,,,,-0.05454208048775999,-0.12141255652606153,,
2015-09-30,595.5399780273438,633.760009765625,573.6400146484375,602.72998046875,0.0,620.0199788411459,662.0499776204427,670.7533213297526,,,,,,,,,,,,,,,,,-0.01359976082976011,-0.12175610927435765,,
2015-10-31,602.3099975585938,685.780029296875,585.4400024414062,662.52001953125,0.0,625.4299926757812,658.0883178710938,672.5583241780599,,,,,,,,,,,,54.82705358878027,,,,,0.09919871418375537,-0.11120048912628289,,
2015-11-30,662.8800048828125,677.8800048828125,641.3900146484375,677.1400146484375,0.0,647.4633382161459,646.7099914550781,671.8416595458984,,,55.41810710601249,,,,,,,,,53.51726334917989,,,,,0.022067250326309518,-0.004995978911865873,,
