timestamp,contract_code,contract_name,interval_min,close,open,high,low,volume,open_interest,open_interest_change
2026-09-02 13:35:00,A016C000,F 202612,10,1033.1,1034.6,1034.6,1033.1,5.0,9201.0,22.0
2026-09-02 13:45:00,A016C000,F 202612,10,1033.1,1035.65,1035.65,1033.1,2.0,9202.0,1.0
2026-09-02 13:55:00,A016C000,F 202612,10,1032.65,1033.25,1033.9,1032.65,3.0,9204.0,2.0
2026-09-02 14:05:00,A016C000,F 202612,10,1033.9,1033.55,1033.9,1033.55,12.0,9205.0,1.0
2026-09-02 14:15:00,A016C000,F 202612,10,1040.0,1039.05,1040.0,1039.05,2.0,9217.0,12.0
2026-09-02 14:25:00,A016C000,F 202612,10,1040.25,1040.25,1040.25,1040.25,1.0,8517.0,-700.0
2026-09-02 14:35:00,A016C000,F 202612,10,1037.7,1037.75,1037.95,1037.7,4.0,8517.0,0.0
2026-09-02 14:45:00,A016C000,F 202612,10,1037.6,1037.6,1037.6,1037.6,1.0,8518.0,1.0
2026-09-02 14:55:00,A016C000,F 202612,10,1034.0,1034.0,1034.0,1034.0,1.0,8611.0,93.0
2026-09-02 15:05:00,A016C000,F 202612,10,1034.45,1033.5,1034.45,1033.5,3.0,8615.0,4.0
2026-09-02 15:15:00,A016C000,F 202612,10,1034.4,1033.7,1034.4,1033.7,3.0,8768.0,153.0
2026-09-02 15:25:00,A016C000,F 202612,10,1031.05,1032.25,1032.25,1031.05,7.0,8769.0,1.0
2026-09-02 15:45:00,A016C000,F 202612,10,1030.1,1030.1,1030.1,1030.1,3.0,8778.0,9.0
2026-09-03 08:45:00,A016C000,F 202612,10,1049.75,1047.2,1050.0,1047.2,12.0,8798.0,20.0
2026-09-03 08:55:00,A016C000,F 202612,10,1046.1,1046.5,1046.85,1045.3,9.0,8802.0,4.0
2026-09-03 09:05:00,A016C000,F 202612,10,1041.7,1043.75,1043.9,1041.0,10.0,8858.0,56.0
2026-09-03 09:15:00,A016C000,F 202612,10,1039.05,1040.0,1040.0,1036.95,6.0,8864.0,6.0
2026-09-03 09:25:00,A016C000,F 202612,10,1041.25,1039.8,1041.25,1038.8,6.0,8870.0,6.0
2026-09-03 09:35:00,A016C000,F 202612,10,1043.2,1043.45,1043.75,1043.2,3.0,8871.0,1.0
2026-09-03 09:45:00,A016C000,F 202612,10,1043.5,1043.45,1043.5,1043.45,2.0,8872.0,1.0
2026-09-03 09:55:00,A016C000,F 202612,10,1044.45,1044.45,1044.45,1044.45,1.0,8873.0,1.0
2026-09-03 10:05:00,A016C000,F 202612,10,1047.6,1046.15,1047.6,1045.95,3.0,8875.0,2.0
2026-09-03 10:15:00,A016C000,F 202612,10,1050.95,1049.0,1050.95,1049.0,5.0,8875.0,0.0
2026-09-03 10:25:00,A016C000,F 202612,10,1050.95,1050.95,1050.95,1050.95,1.0,8876.0,1.0
2026-09-03 10:35:00,A016C000,F 202612,10,1047.85,1049.1,1049.1,1047.85,5.0,8877.0,1.0
2026-09-03 10:55:00,A016C000,F 202612,10,1041.75,1042.4,1042.4,1041.75,2.0,8938.0,61.0
2026-09-03 11:15:00,A016C000,F 202612,10,1047.1,1047.9,1047.9,1047.1,2.0,9030.0,92.0
2026-09-03 11:35:00,A016C000,F 202612,10,1047.0,1047.1,1047.1,1046.5,5.0,9054.0,24.0
2026-09-03 11:45:00,A016C000,F 202612,10,1044.9,1046.1,1046.1,1044.9,2.0,9055.0,1.0
2026-09-03 11:55:00,A016C000,F 202612,10,1047.0,1046.4,1047.0,1046.4,3.0,9055.0,0.0
2026-09-03 12:15:00,A016C000,F 202612,10,1048.25,1048.85,1050.0,1048.25,5.0,9000.0,-55.0
2026-09-03 12:25:00,A016C000,F 202612,10,1049.65,1048.5,1049.65,1048.5,2.0,9000.0,0.0
2026-09-03 12:35:00,A016C000,F 202612,10,1048.35,1048.35,1048.35,1048.35,2.0,9029.0,29.0
2026-09-03 13:05:00,A016C000,F 202612,10,1051.1,1051.0,1051.1,1050.8,3.0,9131.0,102.0
2026-09-03 13:15:00,A016C000,F 202612,10,1049.55,1049.55,1049.55,1049.55,1.0,9132.0,1.0
2026-09-03 13:25:00,A016C000,F 202612,10,1047.5,1047.0,1047.5,1047.0,3.0,9130.0,-2.0
2026-09-03 13:35:00,A016C000,F 202612,10,1046.2,1046.2,1046.2,1046.2,1.0,9132.0,2.0
2026-09-03 13:45:00,A016C000,F 202612,10,1047.45,1047.45,1047.45,1047.45,1.0,9131.0,-1.0
2026-09-03 13:55:00,A016C000,F 202612,10,1045.0,1045.0,1045.0,1045.0,1.0,9132.0,1.0
2026-09-03 14:05:00,A016C000,F 202612,10,1030.0,1041.45,1041.45,1030.0,17.0,10158.0,1026.0
2026-09-03 14:15:00,A016C000,F 202612,10,1015.55,1029.4,1029.4,1015.0,19.0,10346.0,188.0
2026-09-03 14:25:00,A016C000,F 202612,10,1023.55,1015.55,1023.6,1010.0,24.0,10401.0,55.0
2026-09-03 14:35:00,A016C000,F 202612,10,1030.0,1029.9,1030.0,1027.0,5.0,10459.0,58.0
2026-09-03 14:45:00,A016C000,F 202612,10,1035.35,1027.75,1035.35,1025.25,24.0,10457.0,-2.0
2026-09-03 14:55:00,A016C000,F 202612,10,1038.0,1037.8,1038.0,1036.55,7.0,10503.0,46.0
2026-09-03 15:05:00,A016C000,F 202612,10,1035.1,1036.4,1036.6,1034.9,9.0,10518.0,15.0
2026-09-03 15:15:00,A016C000,F 202612,10,1036.2,1036.05,1036.2,1036.05,2.0,10522.0,4.0
2026-09-03 15:25:00,A016C000,F 202612,10,1031.3,1034.25,1034.25,1031.3,7.0,10500.0,-22.0
2026-09-03 15:45:00,A016C000,F 202612,10,1033.75,1033.75,1033.75,1033.75,9.0,10479.0,-21.0
2026-09-04 08:45:00,A016C000,F 202612,10,1046.1,1044.15,1047.25,1044.15,43.0,10528.0,49.0
2026-09-04 08:55:00,A016C000,F 202612,10,1051.2,1046.35,1051.7,1045.75,57.0,10577.0,49.0
2026-09-04 09:05:00,A016C000,F 202612,10,1051.35,1052.05,1052.85,1049.25,31.0,10631.0,54.0
2026-09-04 09:15:00,A016C000,F 202612,10,1048.85,1051.7,1051.7,1047.05,33.0,10688.0,57.0
2026-09-04 09:25:00,A016C000,F 202612,10,1051.6,1048.65,1051.6,1048.35,28.0,10691.0,3.0
2026-09-04 09:35:00,A016C000,F 202612,10,1050.85,1051.1,1051.1,1049.2,8.0,10717.0,26.0
2026-09-04 09:45:00,A016C000,F 202612,10,1053.0,1050.55,1053.0,1049.85,33.0,10745.0,28.0
2026-09-04 09:55:00,A016C000,F 202612,10,1048.8,1051.2,1051.4,1046.55,37.0,10767.0,22.0
2026-09-04 10:05:00,A016C000,F 202612,10,1047.65,1048.3,1049.45,1046.95,11.0,10782.0,15.0
2026-09-04 10:15:00,A016C000,F 202612,10,1051.25,1050.5,1051.25,1050.5,5.0,10801.0,19.0
2026-09-04 10:25:00,A016C000,F 202612,10,1047.95,1049.45,1049.8,1047.95,26.0,10844.0,43.0
2026-09-04 10:35:00,A016C000,F 202612,10,1047.4,1048.1,1048.4,1047.4,15.0,11206.0,362.0
2026-09-04 10:45:00,A016C000,F 202612,10,1045.9,1046.85,1046.85,1044.55,31.0,11222.0,16.0
2026-09-04 10:55:00,A016C000,F 202612,10,1048.25,1045.2,1048.5,1045.2,9.0,11248.0,26.0
2026-09-04 11:05:00,A016C000,F 202612,10,1051.2,1048.25,1051.2,1047.9,27.0,11288.0,40.0
2026-09-04 11:15:00,A016C000,F 202612,10,1049.8,1051.75,1052.05,1049.6,29.0,11325.0,37.0
2026-09-04 11:25:00,A016C000,F 202612,10,1049.4,1050.0,1050.8,1049.4,10.0,11416.0,91.0
2026-09-04 11:35:00,A016C000,F 202612,10,1046.25,1048.5,1048.5,1046.25,19.0,11427.0,11.0
2026-09-04 11:45:00,A016C000,F 202612,10,1051.6,1046.0,1051.6,1046.0,17.0,11443.0,16.0
2026-09-04 11:55:00,A016C000,F 202612,10,1051.95,1050.45,1051.95,1049.8,10.0,11453.0,10.0
2026-09-04 12:05:00,A016C000,F 202612,10,1050.95,1051.1,1051.4,1050.7,19.0,11492.0,39.0
2026-09-04 12:15:00,A016C000,F 202612,10,1051.8,1051.15,1052.95,1051.15,23.0,11534.0,42.0
