timestamp,open,high,low,close,volume,sma5,sma10,sma20,sma60,sma120,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,bb_percent_b,atr14,prev20_high,prev20_low,prev60_high,prev60_low,return_1,return_5,return_20,return_60
2014-09-05,4592.419921875,4610.14013671875,4542.740234375,4582.89990234375,7127060000.0,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,4579.06005859375,4600.39990234375,4544.43994140625,4567.60009765625,8924430000.0,,,,,,,,,,,,,,,,,,,,-0.003338454911414379,,,
2014-09-19,4567.4501953125,4610.56982421875,4499.8701171875,4579.7900390625,10569910000.0,,,,,,,,,,,,,,,,,,,,0.002668784732819507,,,
2014-09-26,4568.4501953125,4568.8701171875,4466.64013671875,4512.18994140625,9071600000.0,,,,,,,,,,,,,,,,,,,,-0.014760523316498575,,,
2014-10-03,4465.83984375,4522.06005859375,4367.740234375,4475.6201171875,10193900000.0,4543.62001953125,,,,,,,,,,,,,,,,,,,-0.008104673050920552,,,
2014-10-10,4492.39990234375,4496.259765625,4276.240234375,4276.240234375,11421200000.0,4482.2880859375,,,,,,,,,,,,,,,,,,,-0.04454799057829584,-0.06691389175048768,,
2014-10-17,4274.91015625,4303.81982421875,4116.60009765625,4258.43994140625,12874700000.0,4420.4560546875,,,,,,,,,,,,,,,,,,,-0.0041626035940779404,-0.06768546931432062,,
2014-10-24,4254.16015625,4486.259765625,4248.22021484375,4483.72021484375,9388650000.0,4401.24208984375,,,,,,,,,,,,,,,,,,,0.05290206661059704,-0.020976905796846523,,
2014-10-31,4469.02001953125,4641.509765625,4450.2900390625,4630.740234375,10195870000.0,4424.9521484375,,,,,,,,,,,,,,,,,,,0.032789739878176904,0.026273338336418428,,
2014-11-07,4633.7099609375,4654.18994140625,4594.919921875,4632.52978515625,9939840000.0,4456.33408203125,4499.97705078125,,,,,,,,,,,,,,,,,,0.00038645026295491824,0.03505875473348996,,
2014-11-14,4635.10009765625,4703.10009765625,4626.490234375,4688.5400390625,8864290000.0,4538.79404296875,4510.541064453125,,,,,,,,,,,,,,,,,,0.01209064086014533,0.09641642706908393,,
2014-11-21,4678.43994140625,4751.60009765625,4653.330078125,4712.97021484375,8514060000.0,4629.70009765625,4525.078076171875,,,,,,,,,,,,,,,,,,0.00521061472819051,0.10673633529921345,,
2014-11-28,4725.169921875,4810.85986328125,4723.6201171875,4791.6298828125,5649800000.0,4691.28203125,4546.262060546875,,,,,,,,,,,,,,,,,,0.01669004139279462,0.0686728103482881,,
2014-12-05,4777.72998046875,4788.97998046875,4724.6201171875,4780.759765625,8958470000.0,4721.2859375,4573.11904296875,,,,,,,,,,,,,102.20702973006968,,,,,-0.0022685636105765905,0.03239644714604628,,
2014-12-12,4769.759765625,4793.240234375,4653.60009765625,4653.60009765625,9529830000.0,4725.5,4590.917041015625,,,,48.99681807818866,,,,,,,,,104.88082308640398,,,,,-0.026598213297196693,0.004548338268113072,,
2014-12-19,4679.669921875,4782.1298828125,4547.31005859375,4765.3798828125,12115390000.0,4740.86796875,4639.831005859375,,,,56.11524127125673,,,,,,,,,114.16218031014299,,,,,0.02402006678926849,0.016388863720862012,,
2014-12-26,4759.0400390625,4814.9501953125,4757.7998046875,4806.85986328125,4970860000.0,4759.6458984375,4694.672998046875,,,,58.433641784669774,,,,,,,,,110.08990961834706,,,,,0.008704443609702128,0.01992154504643162,,
2015-01-02,4801.259765625,4813.72021484375,4698.10986328125,4726.81005859375,5447690000.0,4746.68193359375,4718.981982421875,,,,52.6526614197502,,,,,,,,,110.48422690007229,,,,,-0.0166532428579802,-0.013527719336432376,,
2015-01-09,4700.33984375,4744.7099609375,4567.58984375,4704.06982421875,9741020000.0,4731.3439453125,4726.31494140625,,,,51.105880663997866,,,,,,,,,115.24393334917426,,,,,-0.004810905048671543,-0.01604137107195225,,
2015-01-16,4714.06982421875,4751.33984375,4563.10986328125,4634.3798828125,10044730000.0,4727.49990234375,4726.499951171875,4613.238500976562,,,46.5888762653399,,,,4613.238500976562,4913.0850275250805,4313.391974428044,0.1299939409094261,0.535253671401988,120.45722242914395,,,,,-0.014814818659249829,-0.004130181889378526,,
2015-01-23,4655.83984375,4771.18017578125,4601.10009765625,4757.8798828125,7332840000.0,4725.99990234375,4733.433935546875,4621.9875,,,54.297868893985324,,,,4621.9875,4927.931774831291,4316.04322516871,0.1323864570517728,0.7220868210190176,124.0017121217051,4814.9501953125,4116.60009765625,,,0.026648657020548416,-0.0015738514419492144,0.038181060943369705,
2015-01-30,4752.35986328125,4774.18017578125,4601.759765625,4635.240234375,10165290000.0,4691.6759765625,4725.6609375,4625.3695068359375,,,47.03749881807666,,,,4625.3695068359375,4930.327990089041,4320.411023582834,0.13186340369235305,0.5161837234920764,127.46019055274402,4814.9501953125,4116.60009765625,,,-0.025776112776727866,-0.03570306474237406,0.0148086818619384,
2015-02-06,4650.60009765625,4787.18017578125,4580.4599609375,4744.39990234375,10443580000.0,4695.1939453125,4720.937939453125,4633.6,,,53.054571697522135,,,,4633.6,4942.058849559526,4325.141150440475,0.13314004210960173,0.6796024048296397,133.12162085924444,4814.9501953125,4116.60009765625,,,0.023549948319662173,0.003721292696756473,0.035942665903292426,
2015-02-13,4723.72998046875,4893.83984375,4719.60986328125,4893.83984375,9239750000.0,4733.14794921875,4732.245947265625,4652.6824951171875,,,59.78966534353284,,,,4652.6824951171875,4975.617736584349,4329.747253650026,0.1388167973232944,0.8733834491664414,136.0579322599234,4814.9501953125,4116.60009765625,,,0.03149817563490509,0.04034166724189037,0.08458196735946943,
2015-02-20,4889.990234375,4957.02001953125,4880.64013671875,4955.97021484375,6790320000.0,4797.466015625,4762.482958984375,4676.7,,,62.21667996216367,,,,4676.7,5014.496209377836,4338.903790622164,0.14445921670316078,0.9133708536252065,131.7952144422503,4893.83984375,4116.60009765625,,,0.012695628193288178,0.06939231141234892,0.1073259313969892,
2015-02-27,4953.10009765625,4989.25,4939.56005859375,4963.52978515625,9299440000.0,4838.59599609375,4782.29794921875,4711.064477539063,,,62.51315724090725,78.91377931591069,,,4711.064477539063,5017.272364696749,4404.856590381377,0.12999520113451768,0.9122449456815863,125.93055208253601,4957.02001953125,4116.60009765625,,,0.0015253461955557768,0.04322301264616746,0.16072285772356798,
2015-03-06,4973.43017578125,5008.56982421875,4918.6298828125,4927.3701171875,9417260000.0,4897.02197265625,4794.348974609375,4744.510986328125,,,60.08450252517309,83.95015631945444,,,4744.510986328125,4984.661826767468,4504.360145888782,0.10123312650402366,0.8807172411407023,123.35979417708701,4989.25,4116.60009765625,,,-0.0072850712162315645,0.06302367688433086,0.15708338851442183,
2015-03-13,4936.080078125,4950.47021484375,4842.7998046875,4871.759765625,9125060000.0,4922.4939453125,4808.8439453125,4763.9129638671875,,,56.452128566106914,82.50318539907494,,,4763.9129638671875,4977.928767728125,4549.89716000625,0.08984874639154068,0.7519599015871945,122.23912388988438,5008.56982421875,4248.22021484375,,,-0.011286010638519306,0.026844251307385214,0.08654410449086702,
2015-03-20,4897.27001953125,5042.14013671875,4889.08984375,5026.419921875,9922060000.0,4949.0099609375,4841.078955078125,4783.696948242187,,,63.12831630208303,92.76687380448584,,,4783.696948242187,5017.089590747614,4550.30430573676,0.09757835625067728,1.019988485984876,125.67778440444621,5008.56982421875,4450.2900390625,,,0.031746260836028384,0.02709121719508656,0.0854463147301554,
2015-03-27,5020.60009765625,5032.47998046875,4825.93017578125,4891.22021484375,9123680000.0,4936.0599609375,4866.76298828125,4796.6314697265625,,,55.16638984154275,88.96589095376021,,,4796.6314697265625,5023.666415328757,4569.596524124368,0.09466432726178835,0.7083131847088509,131.4543572818072,5042.14013671875,4547.31005859375,,,-0.026897813778522628,-0.013065050271300227,0.055842151412907715,
2015-04-03,4921.77978515625,4948.4599609375,4844.39013671875,4886.93994140625,7054810000.0,4920.7419921875,4879.668994140625,4806.55146484375,,,54.93018680395272,84.63261031554157,,,4806.55146484375,5031.152475186346,4581.950454501154,0.09345619701999688,0.6789584037041484,129.49831920587454,5042.14013671875,4547.31005859375,,,-0.0008750931770584724,-0.015430519623161443,0.04231592365443926,
2015-04-10,4855.93994140625,4996.080078125,4852.91015625,4995.97998046875,8248700000.0,4934.46396484375,4915.74296875,4820.701953125,,,59.66782337454252,88.9714663753075,,,4820.701953125,5055.3715314869805,4586.032374763019,0.09735909029176017,0.8734570722102327,130.47486225366922,5042.14013671875,4547.31005859375,,,0.022312539210605165,0.013924235778823846,0.060049130956449925,
2015-04-17,5001.5498046875,5024.25,4912.330078125,4931.81005859375,8559120000.0,4946.4740234375,4934.483984375,4827.710961914063,,,55.941019350845686,86.23796705460609,,,4827.710961914063,5066.820291212376,4588.60163261575,0.09905701943826088,0.7176809599716891,129.14950936947858,5042.14013671875,4547.31005859375,,,-0.012844311251419271,0.01232620158991904,0.029255217788016985,
2015-04-24,4958.06982421875,5100.3701171875,4952.68017578125,5092.080078125,8817750000.0,4959.6060546875,4954.3080078125,4843.2769775390625,,,62.27817680812205,95.89864046048751,87.48638842252595,8.412252037961565,4843.2769775390625,5107.3629312404555,4579.1910238376695,0.10905259184065035,0.9710646232765259,131.96454859978368,5042.14013671875,4547.31005859375,,,0.03249720034371095,0.013063006527617604,0.06511942196687648,
2015-05-01,5104.35986328125,5119.830078125,4921.5498046875,5005.39013671875,10199960000.0,4982.4400390625,4959.25,4860.866479492188,,,57.46364227880959,95.45924520521748,89.08095977906426,6.3782854261532265,4860.866479492188,5118.867448773248,4602.865510211128,0.10615431235132926,0.7800835547813807,136.701386088192,5100.3701171875,4547.31005859375,,,-0.01702446545934344,0.023341807741250387,0.07559524490290359,
2015-05-08,5018.35009765625,5043.6201171875,4888.169921875,5003.5498046875,9904030000.0,5005.76201171875,4963.252001953125,4872.774975585938,,,57.362261216502624,93.88032790352099,90.0408334039556,3.83949449956539,4872.774975585938,5134.013217927621,4611.536733244255,0.10722360201345837,0.7502980190214976,138.04058674707116,5119.830078125,4547.31005859375,,,-0.00036767004788484936,0.02386152984881873,0.04997920999625194,
