timestamp,open,high,low,close,volume,sma5,sma10,sma20,sma60,sma120,sma240,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,bb_percent_b,atr14,prev20_high,prev20_low,prev60_high,prev60_low,return_1,return_5,return_20,return_60
2014-09-02,15526.9404296875,15737.3603515625,15516.5,15668.599609375,122600000.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,15797.7900390625,15829.3798828125,15723.5400390625,15728.349609375,137800000.0,,,,,,,,,,,,,,,,,,,,,0.003813359297550001,,,
2014-09-04,15701.6103515625,15732.759765625,15663.58984375,15676.1796875,110900000.0,,,,,,,,,,,,,,,,,,,,,-0.0033169355444581106,,,
2014-09-05,15792.6396484375,15792.6396484375,15641.3701171875,15668.6796875,109600000.0,,,,,,,,,,,,,,,,,,,,,-0.0004784328930588222,,,
2014-09-08,15718.1298828125,15730.330078125,15656.400390625,15705.1103515625,95600000.0,15689.3837890625,,,,,,,,,,,,,,,,,,,,0.002325062786979082,,,
2014-09-09,15795.8203125,15795.8203125,15736.1298828125,15749.150390625,106100000.0,15705.4939453125,,,,,,,,,,,,,,,,,,,,0.002804185266875203,0.005140904947357416,,
2014-09-10,15688.5498046875,15795.599609375,15664.7900390625,15788.7802734375,109700000.0,15717.580078125,,,,,,,,,,,,,,,,,,,,0.002516318774636206,0.003842149085145019,,
2014-09-11,15880.91015625,15925.509765625,15854.2998046875,15909.2001953125,130300000.0,15764.1841796875,,,,,,,,,,,,,,,,,,,,0.007626929996460197,0.014864623425968171,,
2014-09-12,15885.0400390625,15984.900390625,15885.0400390625,15948.2900390625,183400000.0,15820.10625,,,,,,,,,,,,,,,,,,,,0.0024570590142876103,0.017845176309626343,,
2014-09-16,15896.0595703125,15938.3095703125,15871.1201171875,15911.5302734375,121300000.0,15861.390234375,15775.38701171875,,,,,,,,,,,,,,,,,,,-0.0023049346064665244,0.013143487518027186,,
2014-09-17,15948.150390625,15969.41015625,15888.669921875,15888.669921875,114700000.0,15889.294140625,15797.39404296875,,,,,,,,,,,,,,,,,,,-0.0014367160901338494,0.0088588608140443,,
2014-09-18,16036.4697265625,16106.1103515625,16003.4599609375,16067.5703125,143100000.0,15945.0521484375,15831.31611328125,,,,,,,,,,,,,,,,,,,0.011259620314642893,0.01765747792003447,,
2014-09-19,16177.9404296875,16364.080078125,16170.8603515625,16321.169921875,171300000.0,16027.44609375,15895.81513671875,,,,,,,,,,,,,,,,,,,0.015783320342946272,0.025895062071309205,,
2014-09-22,16281.3603515625,16299.1298828125,16170.1103515625,16205.900390625,129100000.0,16078.9681640625,15949.53720703125,,,,,,,,,,,,,,171.93666493234664,,,,,-0.007062577731974162,0.01615285092831442,,
2014-09-24,16105.5595703125,16203.9404296875,16094.58984375,16167.4501953125,133300000.0,16130.1521484375,15995.77119140625,,,,,79.79559559370642,,,,,,,,,167.60622792825046,,,,,-0.002372604692470137,0.016083928916769796,,
2014-09-25,16327.1904296875,16374.1396484375,16303.91015625,16374.1396484375,148700000.0,16227.24609375,16058.2701171875,,,,,83.32308169066117,,,,,,,,,170.39788687087542,,,,,0.012784295026616377,0.03055445981001359,,
